month,user_id,plan_id,seats,is_active,is_paying,mrr,new_paid,expansion_mrr,contraction_mrr,churn_mrr,churned_this_month,activation_within_7d,usage_events,deploys,projects_created
2025-09-01,2428,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,53,4,6
2025-10-01,2428,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,52,0,5
2025-11-01,2428,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,39,1,1
2025-12-01,2428,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,60,2,4
2025-09-01,2429,2,3,1,1,20.0,0,0.0,0.0,0.0,0,0,22,0,0
2025-10-01,2429,2,3,1,1,20.0,0,0.0,0.0,0.0,0,0,24,1,1
2025-11-01,2429,2,3,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,1
2025-12-01,2429,2,3,1,1,20.0,0,0.0,0.0,0.0,0,0,25,2,1
2025-09-01,2430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,1
2025-10-01,2430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-11-01,2430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-12-01,2430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,2431,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-10-01,2431,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-11-01,2431,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-12-01,2431,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,1,0
2025-09-01,2432,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,16,1,1
2025-10-01,2432,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2432,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2432,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,1
2025-10-01,2433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,0
2025-11-01,2433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-12-01,2433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-09-01,2434,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,2
2025-10-01,2434,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,12,2,0
2025-11-01,2434,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2434,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2435,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-10-01,2435,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-11-01,2435,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-12-01,2435,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-09-01,2436,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,3,0
2025-10-01,2436,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,0,2
2025-11-01,2436,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,2
2025-12-01,2436,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,1
2025-09-01,2437,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,2
2025-10-01,2437,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,29,2,2
2025-11-01,2437,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,3
2025-12-01,2437,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,0
2025-09-01,2438,2,4,1,1,20.0,0,0.0,0.0,0.0,0,1,24,3,1
2025-10-01,2438,2,4,1,1,20.0,0,0.0,0.0,0.0,0,1,15,1,0
2025-11-01,2438,2,4,1,1,20.0,0,0.0,0.0,0.0,0,1,36,2,4
2025-12-01,2438,2,4,1,1,20.0,0,0.0,0.0,0.0,0,1,29,2,4
2025-09-01,2439,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-10-01,2439,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,2
2025-11-01,2439,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,2,1
2025-12-01,2439,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,2440,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,20,1,0
2025-10-01,2440,1,1,0,0,0.0,0,0.0,0.0,0.0,1,1,9,1,1
2025-11-01,2440,1,1,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-12-01,2440,1,1,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-09-01,2441,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-10-01,2441,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-11-01,2441,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-12-01,2441,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-09-01,2442,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,0,0
2025-10-01,2442,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,23,1,0
2025-11-01,2442,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,0,1
2025-12-01,2442,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,2,0
2025-09-01,2443,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-10-01,2443,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,2
2025-11-01,2443,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-12-01,2443,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,0
2025-09-01,2444,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-10-01,2444,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,2444,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-12-01,2444,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-09-01,2445,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-10-01,2445,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,7,0,0
2025-11-01,2445,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2445,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2446,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,1
2025-10-01,2446,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,2
2025-11-01,2446,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,1
2025-12-01,2446,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-09-01,2447,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-10-01,2447,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-11-01,2447,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,0
2025-12-01,2447,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,8,1,1
2025-09-01,2448,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-10-01,2448,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-11-01,2448,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,1
2025-12-01,2448,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-09-01,2449,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,1
2025-10-01,2449,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-11-01,2449,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-12-01,2449,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-09-01,2450,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-10-01,2450,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,2
2025-11-01,2450,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-12-01,2450,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-09-01,2451,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,15,1,1
2025-10-01,2451,1,1,0,0,0.0,0,0.0,0.0,0.0,1,1,13,1,0
2025-11-01,2451,1,1,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-12-01,2451,1,1,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-09-01,2452,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-10-01,2452,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-11-01,2452,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,2
2025-12-01,2452,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,1
2025-09-01,2453,3,4,1,1,72.0,0,0.0,0.0,0.0,0,1,51,5,1
2025-10-01,2453,3,4,1,1,72.0,0,0.0,0.0,0.0,0,1,59,2,2
2025-11-01,2453,3,4,1,1,72.0,0,0.0,0.0,0.0,0,1,64,5,2
2025-12-01,2453,3,4,1,1,72.0,0,0.0,0.0,0.0,0,1,92,5,6
2025-09-01,2454,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,4,0,0
2025-10-01,2454,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2454,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2454,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2455,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,14,2,1
2025-10-01,2455,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-11-01,2455,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1
2025-12-01,2455,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-09-01,2456,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,2
2025-10-01,2456,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,1
2025-11-01,2456,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,1,1
2025-12-01,2456,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,30,4,2
2025-09-01,2457,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,18,1,2
2025-10-01,2457,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,21,0,2
2025-11-01,2457,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,1,1
2025-12-01,2457,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,33,3,1
2025-09-01,2458,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,2
2025-10-01,2458,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,23,2,3
2025-11-01,2458,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2458,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2459,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-10-01,2459,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,2459,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-12-01,2459,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-09-01,2460,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-10-01,2460,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-11-01,2460,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-12-01,2460,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-09-01,2461,2,2,0,1,0.0,0,0.0,0.0,20.0,1,0,24,1,1
2025-10-01,2461,2,2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2461,2,2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2461,2,2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2462,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,23,1,1
2025-10-01,2462,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,28,2,4
2025-11-01,2462,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,34,3,2
2025-12-01,2462,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,19,1,0
2025-09-01,2463,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,27,1,2
2025-10-01,2463,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,29,1,3
2025-11-01,2463,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,3,1
2025-12-01,2463,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,26,1,0
2025-09-01,2464,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,2,3
2025-10-01,2464,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,0
2025-11-01,2464,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,1
2025-12-01,2464,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,1,2
2025-09-01,2465,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-10-01,2465,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,0
2025-11-01,2465,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-12-01,2465,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,0
2025-09-01,2466,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,0
2025-10-01,2466,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,23,1,1
2025-11-01,2466,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,1
2025-12-01,2466,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,23,0,0
2025-09-01,2467,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-10-01,2467,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,15,1,1
2025-11-01,2467,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-12-01,2467,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,2468,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,8,0,0
2025-10-01,2468,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2468,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2468,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2469,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-10-01,2469,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-11-01,2469,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,1
2025-12-01,2469,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,2470,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-10-01,2470,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-11-01,2470,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-12-01,2470,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-09-01,2471,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,50,2,2
2025-10-01,2471,3,7,1,1,108.0,0,36.0,0.0,0.0,0,0,49,0,2
2025-11-01,2471,3,7,1,1,108.0,0,0.0,0.0,0.0,0,0,51,3,1
2025-12-01,2471,3,7,1,1,108.0,0,0.0,0.0,0.0,0,0,40,2,2
2025-09-01,2472,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-10-01,2472,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,1
2025-11-01,2472,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-12-01,2472,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,2473,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,8,0,1
2025-10-01,2473,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,17,1,1
2025-11-01,2473,1,1,0,0,0.0,0,0.0,0.0,0.0,1,1,13,1,0
2025-12-01,2473,1,1,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-09-01,2474,2,1,1,1,20.0,1,20.0,0.0,0.0,0,1,7,0,0
2025-10-01,2474,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,28,3,0
2025-11-01,2474,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,26,2,2
2025-12-01,2474,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,26,1,2
2025-09-01,2475,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,70,5,6
2025-10-01,2475,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,74,8,5
2025-11-01,2475,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,77,3,7
2025-12-01,2475,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,64,4,2
2025-09-01,2476,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,0,1
2025-10-01,2476,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,2476,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-12-01,2476,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-09-01,2477,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,7,0,1
2025-10-01,2477,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,1,3
2025-11-01,2477,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,2,0
2025-12-01,2477,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,2
2025-09-01,2478,1,1,1,0,0.0,0,0.0,20.0,0.0,0,0,18,0,1
2025-10-01,2478,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-11-01,2478,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-12-01,2478,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-09-01,2479,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,2,2
2025-10-01,2479,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,14,1,1
2025-11-01,2479,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2479,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2480,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-10-01,2480,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-11-01,2480,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-12-01,2480,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-09-01,2481,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-10-01,2481,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,5,0,0
2025-11-01,2481,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2481,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2482,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,1
2025-10-01,2482,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-11-01,2482,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,14,0,1
2025-12-01,2482,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,9,0,1
2025-09-01,2483,1,5,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-10-01,2483,1,5,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-11-01,2483,1,5,0,0,0.0,0,0.0,0.0,0.0,1,0,5,1,0
2025-12-01,2483,1,5,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2484,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-10-01,2484,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-11-01,2484,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-12-01,2484,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-09-01,2485,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,2,1
2025-10-01,2485,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,2,2
2025-11-01,2485,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,1
2025-12-01,2485,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-09-01,2486,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,13,0,1
2025-10-01,2486,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-11-01,2486,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,14,1,1
2025-12-01,2486,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,15,0,0
2025-09-01,2487,3,4,0,1,0.0,0,0.0,0.0,72.0,1,0,60,3,3
2025-10-01,2487,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2487,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2487,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2488,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,17,1,1
2025-10-01,2488,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2488,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2488,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2489,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,2,2
2025-10-01,2489,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,23,2,0
2025-11-01,2489,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,0,1
2025-12-01,2489,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,0
2025-09-01,2490,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-10-01,2490,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-11-01,2490,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,2
2025-12-01,2490,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,16,0,1
2025-09-01,2491,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,2
2025-10-01,2491,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,2,0
2025-11-01,2491,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,26,1,1
2025-12-01,2491,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,27,2,1
2025-09-01,2492,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-10-01,2492,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,2492,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-12-01,2492,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-09-01,2493,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,4,0,0
2025-10-01,2493,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,2493,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2493,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,2494,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-10-01,2494,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-11-01,2494,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-12-01,2494,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-09-01,2495,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-10-01,2495,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-11-01,2495,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-12-01,2495,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,1,0
2025-09-01,2496,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,1
2025-10-01,2496,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-11-01,2496,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,2
2025-12-01,2496,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-09-01,2497,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-10-01,2497,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-11-01,2497,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,1
2025-12-01,2497,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-09-01,2498,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-10-01,2498,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-11-01,2498,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-12-01,2498,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,1,0,0
2025-09-01,2499,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-10-01,2499,1,2,0,0,0.0,0,0.0,0.0,0.0,1,0,10,0,0
2025-11-01,2499,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2499,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,2500,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-11-01,2500,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-12-01,2500,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-10-01,2501,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,11,0,0
2025-11-01,2501,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,2501,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,2502,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,1,2
2025-11-01,2502,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,1,0
2025-12-01,2502,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,1,2
2025-10-01,2503,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-11-01,2503,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-12-01,2503,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-10-01,2504,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-11-01,2504,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
